,userId,movieId,rating
58882,383,2546,4.0
3246,21,597,4.0
18231,115,2804,5.0
75595,477,1777,3.0
59763,387,3627,3.5
18009,113,1013,5.0
100659,610,106918,4.0
81240,514,2423,3.5
7603,51,2613,5.0
68334,442,3752,2.0
59966,387,6301,4.0
30261,211,87232,4.0
96963,603,3998,4.0
13223,84,838,5.0
95038,599,144522,2.0
24488,169,4799,4.0
83622,534,1198,4.0
16818,105,112006,4.0
66416,428,745,2.5
89288,579,2355,4.0
96516,603,1699,5.0
20336,135,1,4.0
51862,336,1704,4.0
38829,266,2916,5.0
21526,140,5267,4.0
93388,599,2376,2.0
83007,525,72226,4.5
48215,312,5225,5.0
57964,380,103233,3.0
17021,108,1204,5.0
25118,177,1929,4.0
15948,104,105,4.0
40776,275,2357,4.0
41221,279,115149,4.5
43347,290,1957,4.0
66927,432,4995,4.5
25299,177,4232,2.5
48735,315,2553,2.0
15546,102,432,3.0
50627,327,356,5.0
67148,434,1240,3.5
41334,280,4816,4.0
51753,334,8360,3.5
1706,17,1213,4.5
23423,160,1722,1.0
70037,448,94494,2.5
87963,567,88356,0.5
84842,551,4262,3.5
68125,438,8784,3.0
76091,479,1295,3.0
21565,140,5902,3.0
45289,298,86332,3.5
45052,298,44199,2.5
44370,294,3544,3.0
40582,275,45,2.0
39989,274,5502,3.5
79584,495,4025,3.5
41372,280,34162,4.0
76214,479,5389,3.0
51125,330,2916,4.0
8012,56,317,4.0
47229,307,4039,4.5
12008,73,131013,3.5
4834,29,70286,4.0
63902,414,5291,4.0
96951,603,3771,4.0
62063,411,272,2.0
69068,448,2628,2.0
49325,318,7265,3.0
80555,509,6888,2.5
62404,414,249,4.0
8065,57,227,1.0
8000,56,173,3.0
67750,438,2081,3.5
26178,182,474,3.5
54936,365,3252,1.5
52140,339,5617,4.5
31747,219,3006,3.5
63917,414,5328,5.0
38907,268,155,1.0
15658,103,1282,3.5
57315,380,3671,5.0
39651,274,2502,4.5
93272,599,1992,1.5
85776,555,3388,3.0
14641,91,6461,3.5
576,6,24,4.0
68460,445,5618,4.5
78102,484,3988,4.0
80641,509,44972,2.5
2411,19,708,3.0
80924,510,4322,3.0
99932,610,5952,5.0
68483,445,60069,3.5
14184,91,356,3.0
38369,263,3751,4.0
86477,560,67665,3.5
74206,474,4039,3.0
70697,452,1275,5.0
93647,599,3388,3.0
11289,68,46530,4.5
83449,530,440,4.0
78256,486,95,3.0
71135,453,4701,5.0
92262,597,1077,4.0
96600,603,2135,4.0
92946,599,893,3.0
31354,217,2571,3.0
68719,448,435,3.0
78060,484,2706,4.0
72249,465,2819,4.0
70388,448,136020,3.0
98047,606,4973,4.5
64344,414,8914,4.0
12438,78,1200,3.0
69700,448,45722,2.5
40290,274,40815,3.0
17944,112,788,1.5
10535,68,1089,3.5
8527,58,141,3.0
79871,498,434,3.0
4200,28,47,3.0
48760,316,2006,1.5
36822,249,34150,3.5
68882,448,1409,3.0
89788,581,109487,4.5
40996,276,466,5.0
43042,288,8361,3.0
59336,387,903,5.0
8353,57,2232,1.0
88398,570,33794,3.5
69368,448,4602,3.0
41583,282,3254,4.0
12029,74,858,5.0
43250,290,912,5.0
26527,182,2730,5.0
79225,490,89492,4.0
39678,274,2701,2.5
72956,470,316,3.0
97135,604,610,5.0
76013,477,72308,4.5
63304,414,3041,1.0
71317,457,1376,4.0
84301,540,2329,5.0
70298,448,118248,1.5
37708,255,2858,1.0
85006,552,2431,1.0
8283,57,1608,3.0
88014,567,104841,1.5
51339,331,96079,4.0
57272,380,3246,4.0
27020,182,6932,3.5
87060,561,112171,3.0
86833,561,4121,3.0
82376,522,80463,4.5
64206,414,6832,4.0
13771,89,55269,2.5
2070,18,38038,4.0
8515,58,21,4.0
15783,103,5673,4.5
18764,120,765,3.0
39705,274,2846,4.5
92563,597,2858,5.0
53603,354,454,3.5
68440,445,1197,5.0
51209,331,2959,4.0
42042,287,2804,3.0
1691,17,910,3.5
7921,53,1100,5.0
9534,64,1090,5.0
30870,216,3977,4.0
78552,489,551,4.5
67229,434,4896,2.5
79055,489,58559,4.0
33763,230,616,1.0
64908,414,115617,3.5
4616,28,42004,2.5
72848,469,3108,5.0
20575,135,3623,2.0
72257,465,3101,4.0
43781,292,49272,3.5
86400,560,39435,3.5
42341,288,1304,4.0
18559,119,2701,3.0
25778,177,105844,4.0
71796,462,4979,1.0
90703,590,1283,5.0
5335,36,2794,3.0
88068,567,118700,2.0
10190,66,3100,4.5
87429,563,58347,2.0
21465,140,4349,3.0
36559,249,2617,4.0
27156,184,87483,2.0
71120,453,4234,4.0
85976,558,5293,3.0
30541,213,2410,4.5
40963,275,5745,5.0
72367,466,63082,2.0
21237,140,1304,5.0
20494,135,2115,4.0
30006,208,2916,4.0
52956,348,2329,5.0
82550,524,593,4.0
52996,349,356,5.0
59736,387,3397,3.0
36329,248,1210,3.5
14705,92,2087,4.5
47698,307,65088,4.0
68934,448,1918,3.0
23304,160,653,4.0
11274,68,44199,4.0
67296,434,59315,4.0
69616,448,8623,3.5
21016,139,54001,3.0
16186,104,56775,3.0
98738,608,366,2.5
77646,483,5628,4.5
97192,605,1381,2.5
290,3,5746,5.0
100834,610,168252,5.0
94927,599,103245,2.5
8823,62,1682,4.5
36979,249,63113,3.5
19806,129,33493,3.5
81074,513,2174,3.5
33941,232,858,4.0
789,6,527,3.0
62977,414,2021,5.0
10334,67,2011,4.0
86582,561,1,4.0
77778,483,51255,5.0
78275,486,318,5.0
69260,448,3869,4.0
76450,480,1777,4.0
339,4,593,5.0
49887,319,106920,4.0
67002,432,49530,2.5
65256,418,7153,5.0
72619,469,1288,4.0
85811,555,3649,2.0
51090,330,1923,5.0
61495,405,7371,4.5
34611,232,54997,4.0
69214,448,3578,4.0
96211,603,457,3.0
3101,20,3555,3.0
65097,416,608,4.5
39992,274,5556,1.0
59866,387,4697,2.0
59891,387,4985,2.0
41990,287,1090,3.0
68500,446,32,4.0
69980,448,89840,1.5
87758,566,356,5.0
98838,608,1020,2.5
28433,198,1617,4.0
61446,405,1241,4.0
78346,487,60069,3.5
75919,477,34405,4.0
54775,362,1221,5.0
59698,387,3038,3.5
84373,541,413,1.0
761,6,457,5.0
98584,607,2053,3.0
87202,562,3275,3.5
97562,606,1208,4.5
68213,438,48516,4.5
88745,573,1291,5.0
56439,373,466,1.0
83214,527,1258,5.0
75913,477,33166,3.0
50557,326,48774,4.5
13489,87,4973,5.0
99794,610,4011,4.5
90520,590,5,2.0
30794,216,2064,5.0
44837,298,4994,1.5
3745,22,48394,1.5
84320,540,32587,5.0
82512,524,208,1.0
51377,332,356,4.5
36724,249,6365,3.5
67482,437,112,3.0
46876,307,909,4.0
46989,307,1639,4.5
9009,62,79357,4.5
55581,368,1527,3.0
20935,139,5419,2.0
75219,475,1356,5.0
76808,480,6711,3.5
39374,274,805,3.5
7046,47,140174,2.5
14040,89,164200,4.5
45102,298,53519,2.0
74234,474,4166,2.0
35071,234,3175,4.0
38011,260,1251,3.0
25490,177,32296,2.5
47402,307,6378,2.5
87048,561,105504,3.5
84314,540,5378,4.0
88605,572,1396,4.0
20446,135,1515,2.0
77131,482,1556,3.0
97842,606,3005,3.5
36155,246,85414,4.0
82185,521,112,3.0
76486,480,2194,3.5
73693,474,2106,3.0
68872,448,1380,3.0
23549,160,2858,5.0
19481,125,112183,4.0
78652,489,1370,3.0
23665,161,252,4.0
86490,560,72011,3.0
13792,89,67888,4.5
81475,514,187031,2.5
18515,118,153,2.0
95343,600,1552,1.0
92849,599,539,3.0
41525,282,1732,4.0
63196,414,2676,2.0
14197,91,428,3.0
6223,42,3316,2.0
21871,142,292,3.0
85188,553,44665,4.0
26991,182,6537,0.5
28571,199,6,4.0
84684,546,2657,2.0
14133,91,36,3.0
72735,469,2278,5.0
9070,62,109374,5.0
74675,474,6870,3.5
49302,318,6773,3.5
28359,198,265,5.0
72330,466,7438,3.5
74449,474,5451,2.5
31536,219,104,3.5
67660,438,653,3.5
5379,38,21,3.0
5664,41,296,5.0
61088,398,2161,5.0
73392,474,1136,4.5
58045,380,147376,5.0
72025,463,6377,3.5
75358,476,11,3.0
51194,330,79702,5.0
1471,15,2085,1.5
56052,370,3481,4.0
15092,96,2058,5.0
337,4,553,2.0
99975,610,6618,4.5
30695,215,4963,4.0
45048,298,41569,3.0
485,4,3911,3.0
7791,52,1210,5.0
64745,414,67255,4.5
12740,82,158,1.0
31227,217,2002,2.0
6068,42,1687,3.0
69513,448,6331,3.5
53448,352,103228,4.0
66802,432,36,3.5
92615,598,79132,5.0
73442,474,1244,3.5
14787,93,2006,4.0
40727,275,1674,4.0
8010,56,315,4.0
69485,448,5803,2.0
31293,217,2354,3.0
28735,199,1954,4.0
53655,354,1584,4.0
94654,599,57499,3.0
51050,330,1214,4.0
21319,140,2590,2.5
27943,191,99,5.0
87619,564,80860,3.0
60140,387,26131,4.5
18604,119,8644,4.0
66795,431,2006,1.5
19459,125,99114,4.0
19449,125,95441,4.5
22975,156,3039,2.0
34572,232,51255,3.5
1844,18,1036,4.0
100092,610,27426,2.5
19467,125,104374,4.0
81752,517,4254,1.0
76710,480,4896,3.5
66930,432,5378,4.0
61061,397,2359,3.0
76258,480,173,2.0
26727,182,3997,3.0
7913,53,381,5.0
86801,561,3300,3.0
14929,95,1968,4.5
41357,280,7445,4.5
96155,603,215,5.0
52285,339,81834,2.5
38439,263,8914,4.0
87680,564,149352,4.0
93936,599,4845,0.5
80186,504,2100,3.5
4069,27,316,4.0
451,4,2770,2.0
66019,425,1680,3.5
22188,148,50872,3.0
53762,354,6218,3.5
88747,573,1377,4.0
65000,415,296,5.0
58092,380,184471,3.0
76007,477,70286,4.5
94063,599,5628,3.0
15453,101,1093,5.0
66023,425,1721,3.5
32615,222,527,3.0
77770,483,48385,4.0
1646,16,4226,4.5
89428,580,1357,4.0
10233,66,4581,4.0
58153,381,780,4.0
4188,27,3697,1.0
1042,8,231,4.0
64051,414,5968,4.0
46095,305,2353,3.0
4555,28,8949,2.5
80176,504,852,4.0
57407,380,4963,3.0
39387,274,912,3.5
29907,204,91104,1.0
84368,541,368,3.0
19335,125,33615,3.0
47381,307,6058,2.0
86189,560,1682,4.0
10096,66,1358,5.0
52362,339,139385,4.0
64237,414,7143,4.5
100626,610,103075,2.5
31305,217,2382,3.0
96854,603,3244,4.0
20250,132,48394,3.0
8747,60,2739,4.0
67745,438,2006,3.5
82391,522,89745,5.0
68702,448,349,4.0
25040,177,1188,2.5
72005,463,780,3.5
15395,100,2248,3.5
46492,305,96079,3.5
42257,288,1031,3.0
56505,375,1027,5.0
62594,414,743,2.0
65117,416,4848,4.0
65317,419,593,3.0
6713,45,2628,4.0
23270,160,356,3.0
14890,95,608,4.5
70259,448,113350,1.5
3475,21,68793,3.5
33546,226,56367,3.5
59175,386,39,3.0
71637,462,1259,4.0
20163,132,5618,3.5
44741,298,3616,2.0
41989,287,1059,3.0
29622,202,2231,4.0
18665,119,85020,4.5
35701,240,780,5.0
6087,42,1968,4.0
13613,89,2791,2.5
44560,298,356,3.0
26885,182,5316,3.5
98042,606,4912,4.0
28530,198,3996,3.0
61549,406,33669,5.0
100009,610,7153,5.0
16110,104,5500,4.0
86359,560,8783,3.0
87398,563,32296,3.0
31518,218,3608,1.0
56936,380,377,5.0
58835,382,117545,3.5
86961,561,54256,2.0
55441,368,353,2.0
58504,381,51662,3.5
29472,202,1086,4.0
92922,599,785,2.5
83980,534,94864,3.0
21716,141,858,2.5
22272,149,2021,1.0
71210,455,225,3.0
33375,226,4734,4.5
38188,262,48,1.0
20353,135,267,2.0
71102,453,4019,3.0
63670,414,4326,3.0
93925,599,4720,2.5
29470,202,1036,4.0
60464,391,627,5.0
96200,603,388,4.0
20639,136,170,4.0
21882,142,384,3.0
93126,599,1432,1.5
25618,177,59784,4.0
73533,474,1488,1.0
93453,599,2580,3.0
79617,495,6539,2.5
97397,606,194,4.0
44874,298,5673,3.0
89616,580,6283,2.0
83940,534,83480,3.5
13583,89,1223,1.5
88492,571,2644,4.0
21307,140,2401,4.5
19958,132,357,3.5
44782,298,4027,3.5
93763,599,3949,5.0
17139,109,347,3.0
10726,68,2231,2.0
76549,480,2959,4.5
27111,183,2951,3.0
4718,28,61132,2.0
73236,474,556,3.0
39970,274,5254,3.0
59179,386,50,3.0
40680,275,1234,5.0
67933,438,4874,2.5
14783,93,1784,5.0
55902,369,1288,3.5
8715,59,3204,5.0
66042,425,2081,2.5
41813,284,589,5.0
41866,286,296,5.0
52822,346,4914,4.0
57428,380,5254,5.0
48731,315,2085,3.0
70291,448,117107,2.5
4340,28,2060,1.5
37133,249,88163,4.5
81650,517,1617,0.5
97936,606,3897,3.5
82006,520,858,2.0
80862,510,593,3.5
65152,417,1625,4.5
94296,599,8043,1.5
16560,105,32587,4.5
89533,580,3498,2.0
25180,177,2406,2.0
21198,140,1083,3.0
23074,156,7285,4.0
35754,241,53123,3.5
7988,55,54286,4.0
57614,380,26865,5.0
64975,414,174055,5.0
59977,387,6502,4.0
63564,414,3994,4.0
3710,22,5673,0.5
30519,213,589,5.0
62335,414,86,3.0
5091,33,613,5.0
47510,307,8947,2.0
65533,420,5952,4.5
88546,572,802,3.0
39602,274,2159,3.5
3960,24,5791,4.0
72988,470,628,3.0
59514,387,1722,2.5
23937,166,2329,5.0
43639,292,2987,4.0
75487,477,594,3.0
83595,534,316,3.5
56200,372,417,3.0
41049,278,318,5.0
34303,232,8641,3.5
85486,555,1440,2.0
14245,91,741,4.5
89934,584,237,5.0
42536,288,2289,3.0
66935,432,5532,4.0
92612,598,54001,5.0
91917,596,5444,4.5
90750,590,1617,3.5
6709,45,2598,4.0
2936,19,3608,3.0
67966,438,5299,3.0
74585,474,6331,4.0
6982,47,6870,3.5
78074,484,3203,1.0
83513,532,1704,3.0
98647,607,3396,3.0
53550,353,318,5.0
21443,140,4056,4.0
65196,417,106920,4.5
90151,586,54648,4.5
24959,177,587,3.5
99904,610,5418,4.0
98023,606,4720,4.5
51792,334,59118,3.5
60126,387,8838,3.5
20191,132,6711,4.0
17275,111,480,2.5
75050,474,31437,4.0
14837,94,225,3.0
29136,200,5418,4.0
73355,474,1025,3.0
44055,294,592,3.0
61987,410,4002,5.0
77455,483,2150,2.0
39782,274,3476,4.0
75433,477,76,4.0
85325,555,296,4.0
68802,448,1036,5.0
27492,186,3753,4.0
16827,105,115877,4.5
88913,573,53125,4.5
61338,403,2871,3.0
74041,474,3317,4.0
79117,489,96079,4.0
92670,599,97,3.0
58559,381,72733,4.0
86195,560,1917,3.0
66219,426,3793,4.0
92637,599,20,1.5
34546,232,49274,2.0
67187,434,2395,3.5
100743,610,122920,5.0
1722,17,1732,5.0
60938,393,130842,4.0
87261,562,8633,3.5
54354,357,3252,3.5
99731,610,3527,5.0
12952,82,7142,3.5
2018,18,6934,3.0
26999,182,6588,4.0
11391,68,57368,2.0
25286,177,3991,2.5
72578,469,1215,3.0
35386,239,1527,4.5
52685,345,2944,4.0
16410,105,5014,4.5
45856,304,1356,5.0
41001,276,648,5.0
47351,307,5582,2.5
50209,325,111,5.0
26490,182,2530,1.5
58822,382,109846,3.5
31428,217,3107,4.0
43997,294,327,4.0
11718,70,5995,4.0
55652,368,2118,3.0
98515,607,592,3.0
90264,587,205,3.0
93282,599,2006,3.0
13736,89,40339,4.0
22105,145,292,3.0
23583,160,3438,2.0
92240,597,858,5.0
33299,226,3100,3.0
53382,352,63072,4.5
95569,600,3247,2.0
64533,414,46572,2.0
9642,64,2161,4.0
59829,387,4239,3.5
46721,306,161580,3.5
56366,373,6,5.0
3345,21,3988,1.0
76127,479,2454,3.0
22254,149,1274,1.0
10518,68,1019,2.0
46729,306,175199,4.0
99621,610,1222,4.5
3498,21,79132,3.5
16833,105,117851,3.5
50060,322,4679,3.5
58369,381,6218,4.5
78476,489,17,4.5
88763,573,1923,4.5
26606,182,3265,2.0
48556,313,4643,3.0
97421,606,306,4.5
99121,608,3114,2.5
6377,43,367,5.0
60634,391,2395,4.0
50004,322,1136,5.0
4490,28,5989,3.5
80782,509,94777,3.0
42706,288,3034,3.0
10786,68,2657,1.5
45447,298,133771,3.0
85516,555,1663,4.0
55448,368,380,3.0
81561,517,508,3.5
22761,156,921,3.0
87001,561,79592,2.0
72649,469,1518,3.0
95366,600,1735,2.5
57203,380,2571,4.5
43938,293,151,3.0
66944,432,6214,3.5
69447,448,5401,1.0
99005,608,2097,3.0
53606,354,480,4.0
34902,233,170705,4.0
75408,476,474,4.0
29684,202,2944,4.0
18904,122,2076,5.0
94877,599,95497,3.5
67656,438,595,4.0
50142,323,1037,3.0
8722,59,3462,5.0
31772,219,3593,0.5
69560,448,6979,3.0
98011,606,4615,4.0
53168,351,83134,3.5
88221,570,10,3.5
80647,509,46578,3.5
24227,168,111,4.5
87539,564,1307,5.0
17945,112,1196,5.0
24744,172,3087,5.0
5289,35,300,4.0
37639,254,7438,4.0
52262,339,69481,4.5
50615,326,117466,4.5
55566,368,1391,2.0
24051,166,54286,5.0
28787,199,2908,4.0
21085,140,6,5.0
12669,80,80831,5.0
73226,474,527,5.0
94109,599,6157,2.5
47754,308,1198,1.0
13594,89,1485,2.5
64390,414,31101,4.0
39889,274,4262,5.0
797,6,543,3.0
16616,105,53000,4.0
33779,230,1321,3.0
39025,268,2915,3.0
10070,66,1215,4.5
44561,298,367,2.5
54840,362,81782,3.5
60992,395,380,3.0
42018,287,1968,4.5
44790,298,4223,2.5
27653,187,3910,4.5
55131,365,113604,2.0
35587,240,34,5.0
28385,198,912,5.0
99340,608,5668,3.5
97215,605,2291,3.5
18262,116,3,3.5
51676,334,597,3.5
14876,95,29,5.0
66382,428,223,4.0
80749,509,81847,4.0
34070,232,4018,3.5
52340,339,107406,2.5
70500,448,160563,2.0
49504,318,59784,3.5
72173,465,288,3.0
47128,307,2772,1.5
63948,414,5428,2.0
97291,605,27706,2.5
51299,331,48774,5.0
82361,522,68205,1.0
77119,482,1198,4.0
67542,437,780,3.0
41371,280,33672,4.5
43831,292,73017,4.0
94433,599,27611,3.0
23071,156,7089,4.0
73085,473,36535,4.0
95867,601,318,5.0
54986,365,8376,3.0
12413,78,20,3.0
99147,608,3298,4.5
67983,438,5481,3.5
64036,414,5881,4.0
38639,265,3196,4.0
12113,74,6016,5.0
1198,10,64969,0.5
36241,247,4878,5.0
49662,318,85510,4.0
90859,590,2657,3.0
76201,479,4718,3.0
40499,274,68319,2.5
4808,29,2951,4.5
57698,380,41716,4.0
84231,538,4090,5.0
17660,111,79428,3.0
3667,22,541,5.0
87741,566,252,4.0
37210,249,96691,3.5
55883,369,743,3.0
17414,111,4816,3.0
42563,288,2379,1.0
41128,279,4993,4.0
66408,428,593,2.5
17958,112,7153,5.0
32021,219,55276,4.5
84957,552,750,4.0
56480,374,434,3.0
11263,68,41571,3.5
6453,44,737,5.0
9644,64,2174,3.5
71744,462,3246,4.0
29495,202,1196,5.0
3213,20,6170,4.0
28821,199,4022,3.0
31247,217,2087,4.0
56786,377,72998,4.5
47165,307,3186,3.5
43871,292,88744,3.5
70529,449,1262,4.0
5736,41,4262,2.0
77221,482,30825,4.0
90220,586,122890,4.0
96324,603,1057,3.0
90548,590,317,3.0
43671,292,3593,2.0
95282,600,1199,5.0
86395,560,37729,3.5
61353,404,11,4.0
59783,387,3813,3.5
48987,318,19,3.5
80429,509,1391,3.5
52191,339,39183,4.5
67410,436,415,3.0
53662,354,1682,4.5
74189,474,4007,4.0
50262,325,1197,3.0
73180,474,329,4.0
86304,560,5785,3.5
62306,414,18,3.0
49185,318,3246,5.0
64430,414,34520,2.5
66186,425,73323,4.0
25015,177,1022,5.0
79802,497,593,4.0
54157,357,410,3.5
2400,19,610,3.0
68743,448,555,4.0
15055,96,380,3.0
79107,489,89864,5.0
234,2,1704,4.5
64986,414,180031,4.0
39768,274,3354,3.5
13589,89,1270,1.0
82408,523,293,5.0
49823,318,140737,3.5
11651,69,3827,4.0
33025,225,2454,4.0
59347,387,922,4.0
24941,177,364,4.0
74611,474,6433,2.0
87464,563,80551,3.5
30100,210,58559,4.0
32818,222,97860,2.0
36624,249,3826,2.0
67475,437,62,3.0
4236,28,527,3.0
75230,475,2571,4.5
40059,274,6537,2.5
35236,237,6539,3.0
79471,493,3972,4.0
4666,28,53953,1.0
6531,45,466,3.0
23075,156,7396,4.5
50509,326,4226,3.5
85012,552,2541,3.5
4223,28,356,4.0
91974,596,33649,5.0
47182,307,3423,1.5
85247,554,1380,5.0
59417,387,1223,4.0
47083,307,2407,1.5
98849,608,1064,3.0
74729,474,7057,3.5
49835,318,150696,4.5
46908,307,1196,3.0
27948,191,148,5.0
36131,246,68157,5.0
63730,414,4585,3.0
7472,51,804,5.0
48846,317,2329,5.0
88034,567,109569,0.5
5094,33,800,4.0
48754,316,1073,3.0
75994,477,64839,4.5
36388,249,122,3.0
45474,299,2,3.0
81860,517,64957,3.5
82028,520,1301,4.0
76294,480,432,2.0
99666,610,1997,4.0
92410,597,1955,5.0
94523,599,42011,2.5
34462,232,41566,3.5
83236,527,1810,4.0
52396,340,349,4.0
26111,182,69,3.0
9946,65,527,4.0
77792,483,55872,4.5
12281,76,593,3.5
57824,380,68358,4.0
50154,323,2289,3.0
96175,603,302,4.0
33158,226,1196,5.0
97803,606,2702,3.5
55700,368,2528,2.0
85394,555,790,2.0
76504,480,2424,2.5
57163,380,2139,4.0
41842,285,1968,5.0
14099,90,896,3.0
98863,608,1206,3.5
9775,64,4226,4.5
96874,603,3359,4.0
53861,356,541,4.5
75305,475,59784,4.0
57210,380,2656,3.0
93952,599,4901,2.5
49130,318,2028,3.5
5585,40,186,3.0
23536,160,2717,4.0
25302,177,4299,4.0
15229,98,112852,3.0
50852,328,8961,5.0
58990,385,233,4.0
97253,605,4896,3.5
23427,160,1831,1.0
1011,7,37741,3.5
58486,381,47610,4.0
63324,414,3107,4.0
90097,586,2353,5.0
53846,356,223,3.5
51850,336,356,4.5
35097,234,4084,3.0
84850,551,5445,4.0
84909,551,112171,4.5
44863,298,5502,1.5
96741,603,2763,2.0
13763,89,51167,4.5
16067,104,3489,3.5
92429,597,2023,3.0
4991,32,719,3.0
78674,489,1641,4.0
79212,490,79132,4.0
44594,298,1196,4.0
22522,153,46578,4.0
17340,111,2617,3.5
22247,149,1200,3.0
35925,244,2571,4.0
58775,382,67923,3.0
10322,66,8961,4.0
8203,57,1201,5.0
13878,89,96655,2.5
2353,19,407,3.0
53283,352,3147,5.0
76321,480,590,5.0
67370,436,227,3.0
61760,409,1304,5.0
49781,318,116797,3.5
20386,135,742,4.0
96713,603,2682,4.0
72807,469,2802,3.0
66603,428,5152,3.5
69400,448,4874,2.0
83705,534,3793,4.0
56081,370,33794,3.0
74147,474,3801,4.0
78899,489,5309,3.0
75553,477,1258,4.5
16908,105,170411,4.0
80938,510,8949,3.0
56310,372,1261,5.0
88500,571,2790,1.0
96915,603,3552,2.0
70672,452,1036,4.0
3534,21,95510,3.5
45041,298,38038,3.0
36277,247,54286,3.5
38488,264,3034,2.5
98713,608,223,2.5
72209,465,1256,4.0
51169,330,5995,3.5
64642,414,54281,3.5
13950,89,127134,3.5
70632,451,762,3.0
87775,566,527,5.0
12785,82,1200,3.5
68517,446,223,4.0
84434,542,1407,1.0
49217,318,3950,4.0
63118,414,2404,2.0
39440,274,1255,3.5
40965,275,5810,3.0
95198,600,551,4.0
63452,414,3578,5.0
63534,414,3882,4.0
31334,217,2474,2.0
59529,387,1929,4.0
95882,601,1527,4.0
80825,509,112175,4.5
34058,232,3948,4.0
4804,29,2420,3.0
28337,197,2571,5.0
54407,357,5989,4.5
35241,237,31410,3.0
68146,438,8985,3.0
56636,376,5418,5.0
30093,210,49278,4.5
24394,169,1302,4.5
6387,43,434,5.0
41129,279,5152,3.0
48311,313,1129,5.0
98125,606,6070,4.0
40452,274,59604,3.5
71504,460,60069,5.0
16722,105,84152,4.5
4186,27,3654,4.0
72582,469,1222,5.0
19098,122,108932,4.5
45820,304,1019,4.0
8174,57,994,4.0
15468,101,2580,4.0
98664,607,4069,3.0
59053,385,589,5.0
95487,600,2530,2.0
46993,307,1704,3.0
25060,177,1247,5.0
74802,474,7366,3.5
74677,474,6874,4.0
46402,305,71135,4.0
84960,552,914,3.5
23990,166,5673,4.5
6775,45,3387,2.0
84702,546,3937,4.0
3518,21,88405,2.5
84690,546,3316,5.0
43654,292,3256,4.0
56327,372,1352,2.0
64658,414,55261,2.5
38541,265,923,4.0
88096,567,135137,1.0
49101,318,1385,4.0
30530,213,1367,3.5
32229,220,58299,3.0
8652,59,965,5.0
37315,249,112138,4.0
92006,596,59549,4.0
605,6,100,3.0
89891,583,69122,3.0
16010,104,1408,3.0
84167,537,2329,4.5
14075,90,58,5.0
27163,184,102125,4.0
3463,21,59615,4.0
11326,68,51255,4.0
61156,400,6,5.0
50423,325,4263,4.0
14853,94,364,4.0
12549,80,1302,4.0
89447,580,1676,4.0
13173,84,446,5.0
83685,534,2762,4.0
58274,381,2987,3.0
91802,596,1376,4.0
75661,477,2413,4.0
24055,167,39,2.0
27633,187,2628,1.5
96493,603,1596,4.0
63556,414,3972,3.0
2904,19,3424,2.0
45854,304,1307,4.0
53749,354,5218,3.5
87711,565,527,5.0
19088,122,103141,4.5
11325,68,51084,3.5
4888,31,339,4.0
24463,169,3791,4.0
76648,480,4025,2.5
76986,480,39449,1.5
41284,280,1569,4.0
92423,597,2001,4.0
32380,221,1374,3.5
92261,597,1073,5.0
85412,555,1037,3.0
32559,221,25773,4.0
3864,23,3462,3.0
32267,221,141,4.5
22713,156,357,3.0
75290,475,45722,4.5
47782,308,6863,3.5
8127,57,671,3.0
8208,57,1212,5.0
65550,420,7373,3.0
97940,606,3953,3.0
98316,606,26599,4.0
10722,68,2167,3.5
90368,587,2407,4.0
65150,417,1221,5.0
39708,274,2860,3.5
92699,599,185,2.5
5334,36,2735,2.0
27841,189,527,4.5
79378,492,833,4.0
44696,298,2700,4.0
35228,237,2858,3.5
49869,319,588,5.0
74070,474,3448,3.0
2214,18,106839,4.0
45318,298,89864,3.0
80571,509,7381,3.5
83212,527,1250,3.0
73654,474,2005,3.0
19606,126,329,4.0
10705,68,2094,3.5
35017,234,2053,2.0
43406,290,2917,4.0
46072,305,1884,5.0
72372,466,68954,5.0
73721,474,2167,2.0
33469,226,7360,4.0
66611,428,5445,3.5
75757,477,4214,4.0
3856,23,2912,3.5
11629,69,593,5.0
24696,171,1089,5.0
13823,89,77688,4.5
38148,261,2571,4.0
10988,68,4344,3.5
70514,448,165347,2.0
76527,480,2701,1.5
100,1,1573,5.0
98155,606,6449,3.0
47995,311,852,0.5
38919,268,786,4.0
23838,165,5444,4.0
64052,414,5970,2.5
5403,38,266,1.0
88173,567,182823,1.0
40494,274,66783,3.0
16396,105,4788,5.0
19638,127,2455,1.0
58952,384,4011,5.0
33152,226,1088,1.0
33435,226,6378,4.0
50486,326,1246,4.5
90506,589,587,5.0
28534,198,4023,5.0
53077,351,2338,2.0
23103,158,193,3.0
70160,448,104129,2.0
94641,599,55232,2.5
76073,479,842,2.0
25579,177,53129,4.0
24717,171,1304,4.0
80498,509,4366,2.5
11679,70,1193,5.0
65107,416,2571,1.0
34734,232,72011,4.0
38389,263,4993,4.5
89425,580,1320,4.0
78158,484,8361,3.5
17428,111,5218,3.5
83908,534,73017,4.5
10868,68,3255,4.0
53409,352,79293,4.0
52214,339,51255,2.5
3062,20,2167,2.0
18043,113,1683,5.0
95346,600,1584,2.0
39441,274,1258,4.5
94755,599,76251,3.0
68723,448,454,3.0
30070,210,5816,4.5
80179,504,1302,3.0
49229,318,4241,3.0
48419,313,2116,5.0
12228,75,1376,4.0
12965,83,586,1.5
46939,307,1291,3.5
69830,448,71518,3.0
69401,448,4878,4.0
63829,414,4979,5.0
